Timestamp,Timezone : America/Los_Angeles,Temperature,Humidity,CO2,Noise,Pressure
1485830375,1/30/17 18:39,23.3,40,569,37,1016.4
1485830676,1/30/17 18:44,23.3,40,576,37,1016.4
1485830978,1/30/17 18:49,23.3,40,580,37,1016.5
1485831279,1/30/17 18:54,23.3,40,568,37,1016.5
1485831582,1/30/17 18:59,23.3,40,580,38,1016.5
1485831884,1/30/17 19:04,23.2,40,574,37,1016.5
1485832187,1/30/17 19:09,23.2,40,582,37,1016.5
1485832488,1/30/17 19:14,23.2,40,570,37,1016.4
1485832790,1/30/17 19:19,23.1,40,540,37,1016.4
1485833091,1/30/17 19:24,23,40,571,37,1016.3
1485833392,1/30/17 19:29,23,40,554,37,1016.4
1485833693,1/30/17 19:34,23,40,565,36,1016.4
1485833994,1/30/17 19:39,22.9,40,570,36,1016.5
1485834296,1/30/17 19:44,22.9,40,565,38,1016.5
1485834598,1/30/17 19:49,22.9,40,564,37,1016.6
1485834900,1/30/17 19:55,22.8,40,570,37,1016.7
1485835203,1/30/17 20:00,22.8,40,555,37,1016.8
1485835504,1/30/17 20:05,22.8,40,547,36,1016.8
1485835807,1/30/17 20:10,22.8,40,553,36,1016.9
1485836108,1/30/17 20:15,22.8,40,548,36,1016.9
1485836410,1/30/17 20:20,22.7,40,536,36,1016.8
1485836712,1/30/17 20:25,22.7,40,547,36,1016.9
1485837013,1/30/17 20:30,22.6,40,536,38,1016.9
1485837315,1/30/17 20:35,22.6,39,553,36,1016.9
1485837617,1/30/17 20:40,22.5,39,538,36,1016.9
1485837918,1/30/17 20:45,22.5,39,531,36,1016.9
1485838220,1/30/17 20:50,22.4,39,544,36,1016.9
1485838521,1/30/17 20:55,22.4,39,529,36,1016.9
1485838824,1/30/17 21:00,22.4,39,536,36,1016.8
1485839125,1/30/17 21:05,22.4,39,527,36,1016.9
1485839428,1/30/17 21:10,22.4,39,526,36,1016.9
1485839730,1/30/17 21:15,22.4,39,532,36,1016.9
1485840032,1/30/17 21:20,22.4,39,535,37,1016.9
1485840333,1/30/17 21:25,22.3,39,528,36,1017
1485840637,1/30/17 21:30,22.3,39,521,36,1017.1
1485840939,1/30/17 21:35,22.3,39,525,36,1017.2
1485841241,1/30/17 21:40,22.3,39,534,36,1017.2
1485841543,1/30/17 21:45,22.3,39,530,36,1017.2
1485841845,1/30/17 21:50,22.3,39,525,36,1017.2
1485842146,1/30/17 21:55,22.2,39,528,36,1017.2
1485842448,1/30/17 22:00,22.1,39,524,36,1017.2
1485842749,1/30/17 22:05,22.1,39,534,36,1017.2
1485843052,1/30/17 22:10,22.1,39,529,36,1017.3
1485843353,1/30/17 22:15,22.1,39,521,36,1017.2
1485843656,1/30/17 22:20,22,39,528,36,1017.2
1485843957,1/30/17 22:25,22,39,531,36,1017.2
1485844262,1/30/17 22:31,22,39,514,36,1017.1
1485844563,1/30/17 22:36,21.9,39,513,36,1017.2
1485844866,1/30/17 22:41,21.9,39,515,36,1017.2
1485845168,1/30/17 22:46,21.9,39,516,36,1017.2
1485845470,1/30/17 22:51,21.9,39,519,36,1017.1
1485845772,1/30/17 22:56,21.9,39,520,36,1017.1
1485846072,1/30/17 23:01,21.8,39,501,36,1017.2
1485846374,1/30/17 23:06,21.9,39,504,36,1017.2
1485846676,1/30/17 23:11,21.8,39,509,36,1017.3
1485846978,1/30/17 23:16,21.8,39,518,36,1017.3
1485847279,1/30/17 23:21,21.8,39,506,36,1017.3
1485847580,1/30/17 23:26,21.8,39,507,36,1017.2
1485847880,1/30/17 23:31,21.8,39,525,36,1017.1
1485848182,1/30/17 23:36,21.8,39,507,36,1017.1
1485848485,1/30/17 23:41,21.7,39,513,36,1017.1
1485848787,1/30/17 23:46,21.6,39,514,36,1017.1
1485849089,1/30/17 23:51,21.6,39,519,36,1017.2
1485849390,1/30/17 23:56,21.5,39,518,36,1017
1485849692,1/31/17 0:01,21.5,39,508,36,1016.9
1485849994,1/31/17 0:06,21.4,39,518,36,1016.8
1485850296,1/31/17 0:11,21.5,39,508,36,1016.8
1485850598,1/31/17 0:16,21.5,39,497,36,1016.7
1485850900,1/31/17 0:21,21.4,39,513,36,1016.7
1485851201,1/31/17 0:26,21.4,39,501,36,1016.6
1485851503,1/31/17 0:31,21.4,39,498,36,1016.6
1485851805,1/31/17 0:36,21.4,39,517,35,1016.6
1485852108,1/31/17 0:41,21.4,39,508,36,1016.7
1485852409,1/31/17 0:46,21.4,39,512,35,1016.7
1485852711,1/31/17 0:51,21.3,39,504,36,1016.5
1485853012,1/31/17 0:56,21.3,39,512,35,1016.7
1485853315,1/31/17 1:01,21.3,39,501,36,1016.8
1485853616,1/31/17 1:06,21.2,39,515,35,1017
1485853919,1/31/17 1:11,21.2,39,512,36,1017
1485854220,1/31/17 1:17,21.1,39,500,35,1016.8
1485854521,1/31/17 1:22,21.1,39,512,36,1016.8
1485854823,1/31/17 1:27,21,39,499,35,1016.6
1485855126,1/31/17 1:32,21,39,505,36,1016.7
1485855428,1/31/17 1:37,21.1,39,503,36,1016.7
1485855729,1/31/17 1:42,21,39,516,36,1016.8
1485856031,1/31/17 1:47,21,39,508,35,1016.7
1485856335,1/31/17 1:52,21,39,501,36,1016.6
1485856636,1/31/17 1:57,21,39,509,36,1016.4
1485856938,1/31/17 2:02,21,39,499,36,1016.5
1485857239,1/31/17 2:07,21,39,508,36,1016.3
1485857542,1/31/17 2:12,20.9,39,509,36,1016.1
1485857843,1/31/17 2:17,20.9,39,505,36,1016.1
1485858145,1/31/17 2:22,20.9,39,510,36,1016.2
1485858446,1/31/17 2:27,20.9,39,506,35,1016.3
1485858748,1/31/17 2:32,20.9,38,508,36,1016.4
1485859050,1/31/17 2:37,20.8,38,512,35,1016.5
1485859353,1/31/17 2:42,20.8,38,515,36,1016.5
1485859654,1/31/17 2:47,20.8,38,504,36,1016.5
1485859957,1/31/17 2:52,20.8,38,503,36,1016.5
1485860258,1/31/17 2:57,20.7,38,513,36,1016.5
1485860560,1/31/17 3:02,20.7,38,512,36,1016.4
1485860862,1/31/17 3:07,20.6,38,504,36,1016.3
1485861164,1/31/17 3:12,20.6,38,515,36,1016.3
1485861465,1/31/17 3:17,20.5,38,509,36,1016.3
1485861767,1/31/17 3:22,20.5,38,494,36,1016.3
1485862069,1/31/17 3:27,20.5,38,500,36,1016.3
1485862372,1/31/17 3:32,20.5,38,500,36,1016.2
1485862673,1/31/17 3:37,20.5,38,498,36,1016.1
1485862974,1/31/17 3:42,20.4,38,504,36,1016.1
1485863276,1/31/17 3:47,20.4,38,511,36,1016.1
1485863579,1/31/17 3:52,20.4,38,503,36,1016.1
1485863880,1/31/17 3:58,20.3,38,507,36,1016.2
1485864182,1/31/17 4:03,20.3,38,501,36,1016.1
1485864484,1/31/17 4:08,20.3,38,508,36,1016
1485864786,1/31/17 4:13,20.2,38,505,36,1016
1485865087,1/31/17 4:18,20.2,38,503,36,1016
1485865388,1/31/17 4:23,20.2,38,503,36,1016
1485865690,1/31/17 4:28,20.2,38,518,36,1015.9
1485865993,1/31/17 4:33,20.2,38,502,36,1015.8
1485866295,1/31/17 4:38,20.1,38,507,36,1015.7
1485866596,1/31/17 4:43,20.1,38,506,36,1015.6
1485866897,1/31/17 4:48,20.1,38,505,36,1015.6
1485867199,1/31/17 4:53,20.1,38,497,36,1015.4
1485867501,1/31/17 4:58,20.1,38,495,36,1015.3
1485867803,1/31/17 5:03,20,38,493,36,1015.4
1485868105,1/31/17 5:08,19.9,38,498,38,1015.4
1485868408,1/31/17 5:13,19.9,38,497,49,1015.6
1485868709,1/31/17 5:18,19.9,38,513,49,1015.6
1485869010,1/31/17 5:23,19.9,38,502,50,1015.6
1485869311,1/31/17 5:28,19.9,38,505,50,1015.6
1485869613,1/31/17 5:33,19.9,37,484,53,1015.5
1485869914,1/31/17 5:38,19.9,37,499,53,1015.5
1485870218,1/31/17 5:43,19.9,37,501,54,1015.4
1485870519,1/31/17 5:48,19.8,37,491,53,1015.4
1485870822,1/31/17 5:53,19.8,37,497,54,1015.4
1485871123,1/31/17 5:58,19.8,37,501,46,1015.4
1485871424,1/31/17 6:03,19.8,37,502,52,1015.6
1485871726,1/31/17 6:08,19.7,37,507,49,1015.6
1485872029,1/31/17 6:13,19.7,37,501,51,1015.6
1485872330,1/31/17 6:18,19.7,37,515,49,1015.6
1485872630,1/31/17 6:23,19.7,37,498,50,1015.6
1485872932,1/31/17 6:28,19.7,37,513,45,1015.6
1485873236,1/31/17 6:33,19.7,37,508,50,1015.6
1485873537,1/31/17 6:38,19.6,37,505,51,1015.6
1485873838,1/31/17 6:43,19.6,37,502,41,1015.6
1485874139,1/31/17 6:48,19.6,37,501,40,1015.7
1485874441,1/31/17 6:54,19.6,37,506,37,1015.7
1485874742,1/31/17 6:59,19.6,37,501,38,1015.6
1485875045,1/31/17 7:04,19.5,37,502,38,1015.6
1485875346,1/31/17 7:09,19.5,37,516,39,1015.6
1485875648,1/31/17 7:14,19.5,37,503,40,1015.6
1485875950,1/31/17 7:19,19.5,37,502,40,1015.6
1485876251,1/31/17 7:24,19.4,37,503,38,1015.6
1485876552,1/31/17 7:29,19.4,37,500,41,1015.6
1485876854,1/31/17 7:34,19.4,37,503,39,1015.7
1485877155,1/31/17 7:39,19.4,37,503,40,1015.7
1485877458,1/31/17 7:44,19.4,37,502,40,1015.7
1485877760,1/31/17 7:49,19.3,37,507,41,1015.7
1485878062,1/31/17 7:54,19.3,37,509,42,1015.7
1485878363,1/31/17 7:59,19.3,37,504,43,1015.7
1485878666,1/31/17 8:04,19.4,37,508,42,1015.7
1485878967,1/31/17 8:09,19.4,37,507,43,1015.7
1485879270,1/31/17 8:14,19.4,37,507,43,1015.9
1485879571,1/31/17 8:19,19.4,37,508,42,1016
1485879872,1/31/17 8:24,19.4,37,510,41,1016
1485880174,1/31/17 8:29,19.4,37,512,42,1016.1
1485880476,1/31/17 8:34,19.4,37,512,41,1016.1
1485880777,1/31/17 8:39,19.4,37,515,42,1016.1
1485881079,1/31/17 8:44,19.4,37,507,42,1016.1
1485881380,1/31/17 8:49,19.5,37,507,41,1016.1
1485881683,1/31/17 8:54,19.5,37,509,43,1016.1
1485881984,1/31/17 8:59,19.6,37,518,43,1016.1
1485882286,1/31/17 9:04,19.7,37,510,42,1016.2
1485882587,1/31/17 9:09,19.7,37,505,42,1016.2
1485882890,1/31/17 9:14,19.8,37,518,42,1016.2
1485883191,1/31/17 9:19,19.9,37,511,42,1016.3
1485883493,1/31/17 9:24,19.9,37,520,41,1016.2
1485883795,1/31/17 9:29,20,37,514,41,1016.2
1485884098,1/31/17 9:34,20.1,37,519,42,1016.2
1485884399,1/31/17 9:39,20.1,37,519,42,1016.2
1485884701,1/31/17 9:45,20.2,37,508,42,1016.3
1485885003,1/31/17 9:50,20.3,37,511,44,1016.3
1485885306,1/31/17 9:55,20.3,38,543,60,1016.3
1485885608,1/31/17 10:00,20.2,39,579,67,1016.3
1485885911,1/31/17 10:05,20.3,39,603,60,1016.4
1485886213,1/31/17 10:10,20.3,39,662,57,1016.3
1485886515,1/31/17 10:15,20.4,39,711,58,1016.3
1485886817,1/31/17 10:20,20.6,40,804,58,1016.3
1485887118,1/31/17 10:25,20.9,40,883,65,1016.2
1485887419,1/31/17 10:30,21.1,40,952,58,1016.2
1485887593,1/31/17 10:33,21.3,40,1008,57,1016.2
1485887893,1/31/17 10:38,21.4,40,1078,56,1016.1
1485888194,1/31/17 10:43,21.6,40,1136,57,1016.4
1485888498,1/31/17 10:48,21.8,40,1195,52,1016.4
1485888800,1/31/17 10:53,21.9,40,1205,53,1016.4
1485889102,1/31/17 10:58,21.8,40,912,54,1016.2
1485889403,1/31/17 11:03,21.8,40,1009,62,1016.2
1485889706,1/31/17 11:08,21.8,41,1070,62,1016.1
1485890007,1/31/17 11:13,21.8,41,1084,58,1016.1
1485890310,1/31/17 11:18,21.8,41,1145,56,1016.1
1485890611,1/31/17 11:23,21.9,41,1196,57,1016.1
1485890915,1/31/17 11:28,22.1,41,1322,58,1015.9
1485891216,1/31/17 11:33,22.3,41,1386,56,1015.8
1485891519,1/31/17 11:38,22.4,41,1454,56,1015.8
1485891821,1/31/17 11:43,22.6,42,1523,56,1015.8
1485892124,1/31/17 11:48,22.7,42,1576,54,1015.7
1485892426,1/31/17 11:53,22.6,41,1314,61,1015.5
1485892729,1/31/17 11:58,21.9,40,902,53,1015.3
1485893031,1/31/17 12:03,21.4,41,692,44,1015.2
1485893333,1/31/17 12:08,20.8,42,560,45,1015
1485893634,1/31/17 12:13,20.4,42,502,43,1014.9
1485893935,1/31/17 12:18,20,42,457,44,1014.8
1485894236,1/31/17 12:23,19.8,43,452,42,1014.6
1485894540,1/31/17 12:29,19.8,43,447,44,1014.4
1485894842,1/31/17 12:34,19.8,44,450,44,1014.4
1485895144,1/31/17 12:39,19.8,44,457,46,1014.3
1485895446,1/31/17 12:44,19.7,45,460,50,1014
1485895748,1/31/17 12:49,19.8,46,481,55,1014
1485896049,1/31/17 12:54,19.9,46,513,60,1014
1485896352,1/31/17 12:59,20,46,544,65,1013.9
1485896653,1/31/17 13:04,20.1,46,541,66,1013.8
1485896956,1/31/17 13:09,20.2,46,562,62,1013.7
1485897258,1/31/17 13:14,20.3,47,557,61,1013.5
1485897560,1/31/17 13:19,20.6,47,565,60,1013.6
1485897861,1/31/17 13:24,20.9,47,574,61,1013.5
1485898162,1/31/17 13:29,21.1,46,598,60,1013.4
1485898464,1/31/17 13:34,21.3,46,597,60,1013.3
1485898766,1/31/17 13:39,21.4,45,599,61,1013.3
1485899067,1/31/17 13:44,21.8,45,619,62,1013.4
1485899368,1/31/17 13:49,22,45,602,64,1013.4
1485899670,1/31/17 13:54,22,44,589,64,1013.4
1485899973,1/31/17 13:59,22,44,578,62,1013.4
1485900275,1/31/17 14:04,22,44,567,62,1013.3
1485900577,1/31/17 14:09,22.1,44,554,62,1013.3
1485900879,1/31/17 14:14,22.1,44,561,64,1013.3
1485901180,1/31/17 14:19,22.1,44,554,65,1013.1
1485901481,1/31/17 14:24,22,44,576,59,1013.1
1485901785,1/31/17 14:29,22,44,586,61,1013
1485902086,1/31/17 14:34,22,44,584,60,1013
1485902388,1/31/17 14:39,21.9,44,573,59,1012.9
1485902690,1/31/17 14:44,21.9,44,567,56,1012.9
1485902992,1/31/17 14:49,22,44,565,56,1012.9
1485903293,1/31/17 14:54,22,44,567,62,1012.8
1485903596,1/31/17 14:59,22.1,44,594,68,1012.6
1485903897,1/31/17 15:04,22.2,44,621,68,1012.7
1485904201,1/31/17 15:10,22.2,44,608,54,1012.6
1485904502,1/31/17 15:15,22.2,44,622,51,1012.7
1485904803,1/31/17 15:20,22.1,44,620,52,1012.6
1485905105,1/31/17 15:25,22.1,44,621,51,1012.6
1485905409,1/31/17 15:30,22.1,44,615,51,1012.7
1485905710,1/31/17 15:35,22.1,44,592,52,1012.8
1485906012,1/31/17 15:40,22.1,44,593,63,1012.8
1485906313,1/31/17 15:45,22.1,44,553,51,1012.8
1485906615,1/31/17 15:50,22.1,44,529,63,1012.7
1485906916,1/31/17 15:55,22,44,488,57,1012.6
1485907219,1/31/17 16:00,21.8,44,464,59,1012.7
1485907520,1/31/17 16:05,21.8,44,467,44,1012.6
1485907822,1/31/17 16:10,22,44,476,43,1012.7
1485908124,1/31/17 16:15,22.2,44,513,43,1012.7
1485908426,1/31/17 16:20,22.4,44,504,42,1012.7
1485908727,1/31/17 16:25,22.5,43,504,41,1012.7
1485909031,1/31/17 16:30,22.7,43,509,42,1012.6
1485909333,1/31/17 16:35,22.7,43,504,42,1012.6
1485909635,1/31/17 16:40,22.8,43,510,43,1012.7
1485909936,1/31/17 16:45,22.9,43,507,41,1012.7
1485910239,1/31/17 16:50,22.9,43,510,42,1012.6
1485910540,1/31/17 16:55,23,42,522,41,1012.6
1485910843,1/31/17 17:00,23,42,519,49,1012.6
1485911145,1/31/17 17:05,23,42,493,70,1012.5
1485911448,1/31/17 17:10,23,42,500,76,1012.5
1485911749,1/31/17 17:15,23.1,42,499,67,1012.7
1485912050,1/31/17 17:20,23.1,42,515,46,1012.7
1485912352,1/31/17 17:25,23.1,42,507,44,1012.5
1485912656,1/31/17 17:30,23,42,496,42,1012.4
1485912957,1/31/17 17:35,23,42,498,42,1012.5
1485913259,1/31/17 17:40,22.9,42,506,40,1012.3
1485913560,1/31/17 17:46,23,42,504,41,1012.4
1485913862,1/31/17 17:51,23.1,42,498,39,1012.4
1485914164,1/31/17 17:56,23.2,42,507,44,1012.2
1485914466,1/31/17 18:01,23.2,42,503,42,1012.3
1485914767,1/31/17 18:06,23.1,42,495,41,1012.3
1485915069,1/31/17 18:11,23.1,42,493,39,1012.3
1485915371,1/31/17 18:16,23.1,42,496,37,1012.3
1485915673,1/31/17 18:21,23.2,42,499,37,1012.2
1485915974,1/31/17 18:26,23.3,42,496,36,1012.2
1485916278,1/31/17 18:31,23.4,42,501,37,1012.2
1485916579,1/31/17 18:36,23.4,42,499,36,1012.3
1485916881,1/31/17 18:41,23.4,42,499,37,1012.4
1485917183,1/31/17 18:46,23.5,42,504,40,1012.5
1485917486,1/31/17 18:51,23.5,42,506,37,1012.5
1485917787,1/31/17 18:56,23.5,42,506,37,1012.6
1485918089,1/31/17 19:01,23.5,41,492,36,1012.7
1485918391,1/31/17 19:06,23.4,41,503,37,1012.7
1485918693,1/31/17 19:11,23.4,41,508,36,1012.6
1485918994,1/31/17 19:16,23.4,42,497,36,1012.7
1485919296,1/31/17 19:21,23.4,41,497,37,1012.8
1485919597,1/31/17 19:26,23.3,41,494,36,1012.8
1485919899,1/31/17 19:31,23.3,41,500,37,1012.9
1485920201,1/31/17 19:36,23.3,41,502,36,1013
1485920503,1/31/17 19:41,23.3,41,505,37,1013
1485920804,1/31/17 19:46,23.3,41,513,36,1013.1
1485921106,1/31/17 19:51,23.2,41,498,36,1012.9
1485921407,1/31/17 19:56,23.1,41,501,38,1013.1
1485921709,1/31/17 20:01,23.1,41,499,39,1013.1
1485922011,1/31/17 20:06,23,41,502,38,1013.1
1485922313,1/31/17 20:11,23,41,506,37,1013
1485922615,1/31/17 20:16,23,41,504,38,1013
1485922916,1/31/17 20:21,22.9,41,499,41,1013
1485923217,1/31/17 20:26,22.9,41,505,37,1013
1485923519,1/31/17 20:31,22.8,41,495,37,1012.9
1485923820,1/31/17 20:37,22.8,41,498,37,1012.8
1485924123,1/31/17 20:42,22.8,41,495,37,1012.8
1485924424,1/31/17 20:47,22.8,41,504,38,1012.7
1485924726,1/31/17 20:52,22.8,41,500,37,1012.7
1485925027,1/31/17 20:57,22.8,41,503,37,1012.6
1485925329,1/31/17 21:02,22.8,41,498,36,1012.6
1485925630,1/31/17 21:07,22.8,41,501,37,1012.8
1485925932,1/31/17 21:12,22.8,41,490,39,1012.9
1485926233,1/31/17 21:17,22.8,41,493,38,1013
1485926534,1/31/17 21:22,22.7,41,509,36,1013
1485926835,1/31/17 21:27,22.7,41,487,36,1012.9
1485927138,1/31/17 21:32,22.7,41,507,37,1012.9
1485927439,1/31/17 21:37,22.7,41,493,36,1012.9
1485927741,1/31/17 21:42,22.6,41,508,36,1012.9
1485928042,1/31/17 21:47,22.6,41,496,37,1012.9
1485928344,1/31/17 21:52,22.6,41,486,36,1012.8
1485928645,1/31/17 21:57,22.5,41,491,37,1012.8
1485928947,1/31/17 22:02,22.5,41,489,36,1012.7
1485929248,1/31/17 22:07,22.5,41,492,36,1012.8
1485929550,1/31/17 22:12,22.5,41,486,36,1012.7
1485929852,1/31/17 22:17,22.4,41,484,36,1012.6
1485930153,1/31/17 22:22,22.4,41,480,36,1012.5
1485930454,1/31/17 22:27,22.4,41,487,36,1012.4
1485930757,1/31/17 22:32,22.4,41,497,36,1012.3
1485931059,1/31/17 22:37,22.3,41,490,36,1012.2
1485931360,1/31/17 22:42,22.3,41,486,36,1012.2
1485931662,1/31/17 22:47,22.3,41,495,36,1012.1
1485931964,1/31/17 22:52,22.3,41,494,36,1012
1485932265,1/31/17 22:57,22.3,41,505,36,1012.1
1485932568,1/31/17 23:02,22.3,41,495,36,1012.1
1485932869,1/31/17 23:07,22.3,41,484,36,1012
1485933171,1/31/17 23:12,22.3,41,503,36,1012
1485933473,1/31/17 23:17,22.3,40,494,36,1012.2
1485933775,1/31/17 23:22,22.2,40,495,36,1012.3
1485934077,1/31/17 23:27,22.2,40,496,36,1012.2
1485934379,1/31/17 23:32,22.2,40,490,36,1012.2
1485934680,1/31/17 23:38,22.1,41,489,36,1012.1
1485934983,1/31/17 23:43,22.1,40,512,36,1012
1485935284,1/31/17 23:48,22,40,480,36,1011.9
1485935586,1/31/17 23:53,21.9,41,486,36,1011.7
1485935888,1/31/17 23:58,21.9,41,482,36,1011.7
1485936190,2/1/17 0:03,21.9,41,481,36,1011.6
1485936492,2/1/17 0:08,21.9,41,484,36,1011.7
1485936794,2/1/17 0:13,21.9,41,483,36,1011.8
1485937095,2/1/17 0:18,21.8,41,485,36,1011.6
1485937396,2/1/17 0:23,21.8,41,498,36,1011.5
1485937697,2/1/17 0:28,21.8,41,481,36,1011.4
1485937999,2/1/17 0:33,21.7,41,482,36,1011.4
1485938300,2/1/17 0:38,21.8,41,479,36,1011.4
1485938603,2/1/17 0:43,21.8,41,474,36,1011.4
1485938905,2/1/17 0:48,21.9,41,488,36,1011.3
1485939208,2/1/17 0:53,21.8,40,475,36,1011.3
1485939509,2/1/17 0:58,21.8,41,485,36,1011.3
1485939811,2/1/17 1:03,21.8,41,484,36,1011.4
1485940112,2/1/17 1:08,21.8,41,480,36,1011.3
1485940414,2/1/17 1:13,21.7,41,480,36,1011.4
1485940715,2/1/17 1:18,21.7,40,475,36,1011.5
1485941017,2/1/17 1:23,21.7,40,473,36,1011.5
1485941318,2/1/17 1:28,21.7,40,485,36,1011.4
1485941621,2/1/17 1:33,21.7,40,476,36,1011.4
1485941922,2/1/17 1:38,21.6,40,477,36,1011.4
1485942224,2/1/17 1:43,21.6,40,489,36,1011.6
1485942525,2/1/17 1:48,21.5,40,477,36,1011.5
1485942827,2/1/17 1:53,21.5,40,475,36,1011.3
1485943128,2/1/17 1:58,21.4,40,473,36,1011.2
1485943431,2/1/17 2:03,21.4,40,475,36,1011.3
1485943732,2/1/17 2:08,21.4,40,479,37,1011.2
1485944034,2/1/17 2:13,21.4,40,477,37,1011.1
1485944335,2/1/17 2:18,21.4,40,472,36,1011.1
1485944637,2/1/17 2:23,21.3,40,474,38,1010.9
1485944939,2/1/17 2:28,21.3,40,471,36,1010.7
1485945240,2/1/17 2:34,21.3,40,484,37,1010.6
1485945542,2/1/17 2:39,21.3,40,482,36,1010.5
1485945845,2/1/17 2:44,21.3,40,467,37,1010.4
1485946147,2/1/17 2:49,21.3,40,478,36,1010.3
1485946451,2/1/17 2:54,21.3,40,473,38,1010.3
1485946753,2/1/17 2:59,21.4,40,477,37,1010.2
1485947055,2/1/17 3:04,21.4,40,474,38,1010.2
1485947356,2/1/17 3:09,21.4,40,467,37,1010.2
1485947658,2/1/17 3:14,21.4,40,459,37,1010.2
1485947960,2/1/17 3:19,21.5,40,463,37,1010.3
1485948261,2/1/17 3:24,21.6,40,476,38,1010.5
1485948562,2/1/17 3:29,21.6,40,472,38,1010.6
1485948864,2/1/17 3:34,21.6,40,479,37,1010.8
1485949164,2/1/17 3:39,21.6,40,478,37,1011.1
1485949466,2/1/17 3:44,21.6,40,489,36,1011.2
1485949768,2/1/17 3:49,21.7,40,475,38,1011.1
1485950070,2/1/17 3:54,21.7,40,473,36,1011.1
1485950371,2/1/17 3:59,21.7,40,484,38,1011.4
1485950674,2/1/17 4:04,21.7,40,473,36,1011.5
1485950975,2/1/17 4:09,21.7,40,487,38,1011.3
1485951277,2/1/17 4:14,21.8,40,477,36,1011.3
1485951578,2/1/17 4:19,21.8,40,477,38,1011
1485951878,2/1/17 4:24,21.8,39,482,36,1011.1
1485952179,2/1/17 4:29,21.8,39,491,38,1011.1
1485952483,2/1/17 4:34,21.8,39,495,36,1010.9
1485952784,2/1/17 4:39,21.8,39,491,38,1010.7
1485953086,2/1/17 4:44,21.8,39,497,37,1010.5
1485953388,2/1/17 4:49,21.9,39,497,38,1010.4
1485953690,2/1/17 4:54,21.9,39,495,37,1010.1
1485953991,2/1/17 4:59,21.9,39,493,38,1010.2
1485954294,2/1/17 5:04,21.9,39,498,37,1010.2
1485954595,2/1/17 5:09,22,39,489,37,1010.3
1485954898,2/1/17 5:14,22,39,507,37,1010.4
1485955199,2/1/17 5:19,22.1,39,505,37,1010.5
1485955500,2/1/17 5:25,22.1,39,499,38,1010.7
1485955801,2/1/17 5:30,22.1,39,505,37,1010.8
1485956104,2/1/17 5:35,22.1,39,518,42,1011.1
1485956405,2/1/17 5:40,22.1,39,505,39,1011.3
1485956707,2/1/17 5:45,22.2,39,514,40,1011.2
1485957009,2/1/17 5:50,22.2,39,515,37,1011.4
1485957311,2/1/17 5:55,22.2,39,513,39,1011.2
1485957612,2/1/17 6:00,22.2,39,508,37,1011
1485957913,2/1/17 6:05,22.3,39,513,40,1011.2
1485958214,2/1/17 6:10,22.3,39,510,39,1011.3
1485958517,2/1/17 6:15,22.3,39,515,40,1011.6
1485958818,2/1/17 6:20,22.3,39,525,39,1011.5
1485959119,2/1/17 6:25,22.3,39,518,40,1011.7
1485959421,2/1/17 6:30,22.3,39,517,40,1011.5
1485959726,2/1/17 6:35,22.3,39,513,39,1011.6
1485960027,2/1/17 6:40,22.3,39,518,41,1011.4
1485960330,2/1/17 6:45,22.3,39,525,39,1011.1
1485960631,2/1/17 6:50,22.4,39,518,40,1010.8
1485960933,2/1/17 6:55,22.4,38,517,39,1010.6
1485961234,2/1/17 7:00,22.4,38,519,41,1010.5
1485961537,2/1/17 7:05,22.4,38,519,39,1010.5
1485961838,2/1/17 7:10,22.4,38,521,39,1010.1
1485962138,2/1/17 7:15,22.4,38,519,39,1010.1
1485962439,2/1/17 7:20,22.5,38,525,41,1010.2
1485962740,2/1/17 7:25,22.6,38,519,40,1010
1485963041,2/1/17 7:30,22.6,38,532,41,1009.7
1485963343,2/1/17 7:35,22.5,38,523,42,1009.3
1485963645,2/1/17 7:40,22.5,38,523,42,1009.1
1485963949,2/1/17 7:45,22.5,38,521,42,1009.4
1485964251,2/1/17 7:50,22.6,38,526,42,1010.1
1485964552,2/1/17 7:55,22.8,38,530,42,1010.9
1485964854,2/1/17 8:00,22.8,38,528,41,1011
1485965155,2/1/17 8:05,22.8,38,529,41,1011.3
1485965457,2/1/17 8:10,22.9,38,526,39,1011.5
1485965760,2/1/17 8:16,22.9,38,524,42,1011.4
1485966061,2/1/17 8:21,22.9,38,525,41,1011.4
1485966364,2/1/17 8:26,23,38,521,41,1011.3
1485966665,2/1/17 8:31,23,38,539,40,1011
1485966967,2/1/17 8:36,23,38,515,43,1011.1
1485967268,2/1/17 8:41,23,38,525,42,1011.4
1485967570,2/1/17 8:46,23,38,533,42,1011.2
1485967871,2/1/17 8:51,23,38,520,40,1011.1
1485968174,2/1/17 8:56,23,38,531,42,1011.2
1485968476,2/1/17 9:01,23,38,517,41,1011.4
1485968779,2/1/17 9:06,23.1,38,526,41,1011.1
1485969081,2/1/17 9:11,23.1,38,524,42,1010.6
1485969383,2/1/17 9:16,23.1,38,527,41,1011
1485969684,2/1/17 9:21,23.2,38,518,41,1010.8
1485969985,2/1/17 9:26,23.2,38,515,40,1011.1
1485970286,2/1/17 9:31,23.1,38,514,40,1011.1
1485970588,2/1/17 9:36,23.1,38,525,40,1011
1485970888,2/1/17 9:41,23.2,38,510,41,1011.2
1485971192,2/1/17 9:46,23.2,38,508,41,1011.1
1485971493,2/1/17 9:51,23.3,38,515,42,1011.1
1485971795,2/1/17 9:56,23.3,38,527,61,1011
