,DT,TYPE,VALUE
357,2016-01-04 18:30:00,KWH,39.124
358,2016-01-04 18:45:00,KWH,39.124
359,2016-01-04 19:00:00,KWH,39.124
360,2016-01-04 19:15:00,KWH,39.124
361,2016-01-04 19:30:00,KWH,39.124
362,2016-01-04 19:45:00,KWH,39.124
363,2016-01-04 20:00:00,KWH,39.124
364,2016-01-04 20:15:00,KWH,39.124
365,2016-01-04 20:30:00,KWH,39.124
366,2016-01-04 20:45:00,KWH,39.124
367,2016-01-04 21:00:00,KWH,39.124
368,2016-01-04 21:15:00,KWH,39.124
369,2016-01-04 21:30:00,KWH,39.124
370,2016-01-04 21:45:00,KWH,39.124
371,2016-01-04 22:00:00,KWH,39.124
372,2016-01-04 22:15:00,KWH,39.124
373,2016-01-04 22:30:00,KWH,39.124
374,2016-01-04 22:45:00,KWH,39.124
375,2016-01-04 23:00:00,KWH,39.124
376,2016-01-04 23:00:00,KWH,39.124
377,2016-01-04 23:15:00,KWH,39.124
378,2016-01-04 23:30:00,KWH,39.124
379,2016-01-04 23:45:00,KWH,39.124
380,2016-01-05 00:00:00,KWH,39.124
381,2016-01-05 00:15:00,KWH,39.124
382,2016-01-05 00:30:00,KWH,39.124
383,2016-01-05 00:45:00,KWH,39.124
384,2016-01-05 01:00:00,KWH,39.124
385,2016-01-05 01:15:00,KWH,39.124
386,2016-01-05 01:30:00,KWH,39.124
387,2016-01-05 01:45:00,KWH,39.124
388,2016-01-05 02:00:00,KWH,39.124
389,2016-01-05 02:15:00,KWH,39.124
390,2016-01-05 02:30:00,KWH,39.124
391,2016-01-05 02:45:00,KWH,39.124
392,2016-01-05 03:00:00,KWH,39.124
393,2016-01-05 03:15:00,KWH,39.124
394,2016-01-05 03:30:00,KWH,39.124
395,2016-01-05 03:45:00,KWH,39.124
396,2016-01-05 04:00:00,KWH,39.124
397,2016-01-05 04:15:00,KWH,39.124
398,2016-01-05 04:30:00,KWH,39.124
399,2016-01-05 04:45:00,KWH,39.124
400,2016-01-05 05:00:00,KWH,39.124
401,2016-01-05 05:15:00,KWH,39.124
402,2016-01-05 05:30:00,KWH,39.124
403,2016-01-05 05:45:00,KWH,39.124
404,2016-01-05 06:00:00,KWH,39.124
